,NAME,G,GS,MP,FG,FGA,FG_pct,P3,PA3,P3_pct,P2,PA2,P2_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,futPTS
426,Michael Jackson,29.66666666666667,0.0,7.166666666666668,0.6333333333333334,1.7333333333333332,0.3406666666666667,0.10000000000000002,0.3,0.35766666666666663,0.5333333333333333,1.4333333333333331,0.336,0.37566666666666665,0.2333333333333333,0.3666666666666667,0.573,0.16666666666666666,0.4,0.5666666666666668,1.4666666666666668,0.26666666666666666,0.03333333333333333,0.5,0.8333333333333334,1.6,0.0
427,Stephen Jackson,60.0,33.0,19.9,3.0666666666666664,7.2,0.4113333333333333,0.7666666666666666,2.4333333333333336,0.3016666666666667,2.3000000000000003,4.766666666666667,0.4713333333333334,0.462,1.1666666666666667,1.6,0.7283333333333332,0.4666666666666666,2.0,2.466666666666667,1.5333333333333332,1.1333333333333335,0.2333333333333333,1.6333333333333335,2.0,7.966666666666666,6.033333333333334
428,Tracy Jackson,32.666666666666664,0.0,8.866666666666667,1.4333333333333331,3.233333333333333,0.4390000000000001,0.0,0.0,0.0,1.4333333333333331,3.233333333333333,0.4390000000000001,0.4390000000000001,0.7000000000000001,0.9666666666666668,0.7323333333333334,0.6666666666666666,0.5666666666666668,1.2333333333333334,0.5666666666666668,0.3,0.06666666666666668,0.5,0.8666666666666667,3.633333333333333,2.1
429,Casey Jacobsen,78.0,4.666666666666667,20.233333333333327,1.8666666666666665,4.666666666666667,0.398,0.8333333333333334,2.233333333333333,0.36833333333333335,1.0666666666666669,2.4666666666666663,0.426,0.4863333333333333,1.3333333333333333,1.7333333333333332,0.7639999999999999,0.43333333333333335,1.4666666666666668,1.9333333333333331,1.2,0.5,0.10000000000000002,0.8333333333333334,1.4333333333333331,5.866666666666667,1.7666666666666666
430,Sam Jacobson,19.0,1.6666666666666667,8.366666666666667,1.7666666666666666,3.2,0.555,0.06666666666666668,0.3333333333333333,0.125,1.7,2.8666666666666667,0.6110000000000001,0.5623333333333334,0.5333333333333333,0.8333333333333334,0.5773333333333334,0.16666666666666666,0.8999999999999999,1.0666666666666669,0.4333333333333333,0.3,0.03333333333333333,0.6,1.1666666666666667,4.066666666666666,1.6666666666666667
431,Bernard James,30.66666666666667,4.333333333333333,8.233333333333334,0.8000000000000002,1.5666666666666669,0.479,0.0,0.0,0.0,0.8000000000000002,1.5333333333333334,0.4896666666666666,0.479,0.6666666666666666,0.9,0.6749999999999999,0.9,1.3,2.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3666666666666667,1.1,2.1666666666666665,0.0
432,Damion James,11.333333333333336,5.333333333333333,13.466666666666667,1.2333333333333334,3.033333333333333,0.2726666666666667,0.0,0.06666666666666668,0.0,1.2333333333333334,2.966666666666667,0.2806666666666667,0.2726666666666667,0.6,0.9333333333333332,0.4366666666666667,0.5666666666666667,2.3000000000000003,2.8666666666666667,0.4000000000000001,0.5333333333333333,0.5,0.9,1.2666666666666666,3.1,0.4
433,Henry James,37.333333333333336,3.0,11.9,2.533333333333333,6.066666666666667,0.42,0.43333333333333335,1.4333333333333331,0.31766666666666665,2.1,4.6000000000000005,0.45299999999999996,0.4573333333333334,1.5,1.9,0.7903333333333333,0.6333333333333333,1.0,1.6333333333333335,0.4666666666666667,0.30000000000000004,0.10000000000000002,0.7999999999999999,1.3,7.066666666666666,2.5
434,Mike James,58.0,21.0,19.033333333333328,2.4,6.166666666666668,0.37866666666666665,0.9,2.6,0.3506666666666667,1.4666666666666668,3.5666666666666664,0.394,0.4556666666666666,0.9666666666666668,1.3,0.7046666666666667,0.2333333333333333,1.6333333333333335,1.9,2.9,0.8000000000000002,0.06666666666666668,1.2666666666666666,1.7666666666666666,6.633333333333333,3.5666666666666664
435,Tim James,14.333333333333336,0.0,5.666666666666668,0.7999999999999999,2.2,0.35000000000000003,0.0,0.03333333333333333,0.111,0.7999999999999999,2.1666666666666665,0.3493333333333333,0.353,0.3,0.6666666666666666,0.5076666666666666,0.6333333333333333,0.4,1.0,0.3,0.03333333333333333,0.3666666666666667,0.3666666666666667,0.6,1.8666666666666665,0.0
436,Antawn Jamison,57.33333333333334,49.0,33.36666666666667,7.300000000000002,16.033333333333335,0.455,0.3,0.9666666666666668,0.29600000000000004,6.966666666666666,15.066666666666668,0.4626666666666667,0.4623333333333333,3.2000000000000006,4.866666666666666,0.6379999999999999,3.4,4.4,7.8,1.6,0.9666666666666668,0.3,2.1333333333333333,2.5333333333333337,18.033333333333328,6.566666666666666
437,Marko Jaric,58.0,34.333333333333336,28.100000000000005,3.233333333333333,8.033333333333333,0.401,0.9333333333333336,2.7,0.3433333333333333,2.3,5.3,0.4316666666666665,0.45899999999999996,1.2333333333333334,1.6333333333333335,0.735,0.5666666666666668,2.333333333333333,2.8666666666666667,4.6,1.6,0.26666666666666666,1.8666666666666665,2.1,8.6,2.6
438,Sarunas Jasikevicius,58.33333333333334,6.333333333333332,18.033333333333328,2.2666666666666666,5.6000000000000005,0.402,0.9,2.5,0.35799999999999993,1.3333333333333333,3.0666666666666664,0.4366666666666667,0.4823333333333333,1.5333333333333332,1.6666666666666667,0.9123333333333332,0.26666666666666666,1.2333333333333334,1.4666666666666668,2.9,0.43333333333333335,0.03333333333333333,1.5,1.3333333333333333,6.933333333333333,1.4333333333333331
439,Chris Jefferies,24.66666666666667,4.0,8.799999999999997,1.4333333333333331,3.4,0.4206666666666667,0.5666666666666668,1.5333333333333332,0.35700000000000004,0.8666666666666667,1.8666666666666665,0.469,0.503,0.5666666666666667,0.7666666666666666,0.7746666666666666,0.16666666666666666,0.8000000000000002,1.0333333333333332,0.4,0.20000000000000004,0.2,0.7666666666666666,0.9333333333333332,3.966666666666667,1.3333333333333333
440,Othyus Jeffers,10.666666666666666,0.3333333333333333,10.699999999999998,1.2333333333333334,2.966666666666667,0.408,0.03333333333333333,0.06666666666666668,0.08333333333333333,1.2333333333333334,2.9,0.413,0.4106666666666667,0.9,1.3666666666666665,0.44533333333333336,0.7000000000000001,1.7666666666666666,2.433333333333333,0.7666666666666666,0.43333333333333335,0.0,0.7333333333333334,1.2,3.3666666666666667,1.9
441,Jared Jeffries,59.66666666666666,36.66666666666666,21.33333333333333,2.1,4.833333333333333,0.4403333333333333,0.16666666666666666,0.4666666666666666,0.327,1.9666666666666668,4.433333333333334,0.4513333333333334,0.4563333333333333,1.1333333333333335,1.9333333333333336,0.5833333333333334,1.8333333333333333,2.5,4.333333333333333,1.3,0.6333333333333333,0.3666666666666667,1.3,2.2333333333333334,5.5,2.1333333333333333
442,Charles Jenkins,52.33333333333334,9.666666666666666,10.4,1.3333333333333333,3.2000000000000006,0.4246666666666667,0.03333333333333333,0.13333333333333333,0.3833333333333333,1.3333333333333333,3.0,0.4306666666666667,0.4296666666666665,0.3666666666666665,0.5333333333333333,0.6576666666666667,0.13333333333333333,0.6333333333333334,0.7333333333333334,1.5333333333333332,0.3666666666666665,0.03333333333333333,0.6666666666666666,0.8333333333333334,3.1333333333333333,0.8333333333333334
443,Keith Jennings,54.66666666666666,8.666666666666666,17.633333333333333,2.4333333333333336,5.033333333333334,0.48200000000000004,0.7333333333333333,1.9,0.4316666666666665,1.6666666666666667,3.1333333333333333,0.5183333333333333,0.5583333333333335,1.6,1.9333333333333331,0.8290000000000001,0.26666666666666666,1.2,1.5,3.5,0.8666666666666666,0.0,1.1333333333333333,1.6,7.233333333333332,0.0
444,Grant Jerrett,5.333333333333333,0.0,6.7,0.9333333333333332,3.233333333333333,0.2963333333333333,0.10000000000000002,1.7333333333333334,0.04800000000000002,0.8333333333333334,1.5,0.5386666666666666,0.31266666666666665,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.26666666666666666,0.9333333333333332,1.2,0.43333333333333335,0.3333333333333333,0.2333333333333333,0.3666666666666667,1.3666666666666665,2.1333333333333333,0.0
445,Yi Jianlian,59.66666666666666,50.66666666666666,26.7,3.6,8.966666666666667,0.402,0.4,1.133333333333333,0.3316666666666667,3.2,7.833333333333332,0.41,0.4246666666666667,2.1333333333333333,2.6333333333333333,0.8036666666666666,1.6333333333333335,4.233333333333333,5.9,0.9,0.5666666666666667,0.7999999999999999,1.3333333333333333,2.733333333333333,9.733333333333333,1.8666666666666665
446,Anthony Johnson,60.66666666666666,23.33333333333333,19.633333333333333,1.9666666666666668,5.133333333333334,0.38433333333333336,0.2,0.7666666666666667,0.25766666666666665,1.7666666666666668,4.366666666666667,0.39733333333333337,0.402,0.9,1.2666666666666666,0.7133333333333333,0.4666666666666666,1.1,1.5333333333333334,2.6,0.7000000000000001,0.10000000000000002,1.1666666666666667,1.6,5.1000000000000005,0.7999999999999999
447,Armon Johnson,16.0,0.0,8.700000000000001,1.4666666666666668,2.833333333333333,0.64,0.06666666666666668,0.2,0.25,1.4,2.566666666666667,0.6453333333333333,0.6523333333333333,0.3333333333333333,0.4333333333333333,0.5303333333333333,0.13333333333333333,1.0,1.1,0.7999999999999999,0.5666666666666667,0.0,0.9,0.6,3.3666666666666667,1.8666666666666665
448,Avery Johnson,54.66666666666666,8.0,10.566666666666668,1.2,2.9,0.40166666666666667,0.0,0.13333333333333333,0.15733333333333333,1.2,2.733333333333333,0.4166666666666667,0.4056666666666667,0.5333333333333333,0.8333333333333334,0.6553333333333332,0.3333333333333333,0.5,0.8333333333333334,2.733333333333333,0.5666666666666667,0.06666666666666668,0.8000000000000002,0.9,2.966666666666667,1.2666666666666666
449,Buck Johnson,65.66666666666667,18.666666666666668,16.3,2.6,5.133333333333333,0.504,0.0,0.06666666666666668,0.07866666666666666,2.6,5.0,0.511,0.505,1.0666666666666669,1.4333333333333331,0.7266666666666666,1.1333333333333335,1.5666666666666669,2.733333333333333,1.1,0.5666666666666667,0.4,1.0,2.1333333333333333,6.266666666666668,4.933333333333334
450,Chris Johnson,9.333333333333334,0.6666666666666666,9.5,0.6,1.3666666666666665,0.4950000000000001,0.0,0.0,0.0,0.6,1.3666666666666665,0.4950000000000001,0.4950000000000001,0.9666666666666668,1.2333333333333334,0.8240000000000001,0.7666666666666666,1.3333333333333333,2.1,0.2333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.3666666666666665,2.2,0.6666666666666666
451,Chris Johnson,25.66666666666667,0.6666666666666666,16.866666666666667,1.8666666666666665,4.6000000000000005,0.4133333333333333,0.9666666666666668,2.9333333333333336,0.32233333333333336,0.9666666666666668,1.7,0.5910000000000001,0.5173333333333333,0.5,0.6666666666666666,0.745,0.5666666666666667,1.3666666666666665,1.9,0.5333333333333333,0.7000000000000001,0.10000000000000002,0.5,1.2333333333333334,5.2,2.0
452,Clay Johnson,26.66666666666667,0.0,8.533333333333333,1.1666666666666667,2.5666666666666664,0.44766666666666666,0.0,0.0,0.3333333333333333,1.1666666666666667,2.5666666666666664,0.44533333333333336,0.451,0.6000000000000001,0.9333333333333332,0.6426666666666666,0.7000000000000001,0.4666666666666666,1.2,0.7000000000000001,0.4,0.2,0.6666666666666666,1.4,2.9333333333333336,0.0
453,Eddie Johnson,79.33333333333333,63.66666666666666,30.633333333333336,7.166666666666668,14.766666666666666,0.4793333333333334,0.13333333333333333,0.6,0.22866666666666666,6.966666666666666,14.133333333333335,0.488,0.4843333333333333,2.533333333333333,3.3000000000000003,0.7509999999999999,2.0,3.3000000000000003,5.333333333333333,2.5666666666666664,0.8333333333333334,0.2333333333333333,2.033333333333333,3.0666666666666664,17.0,7.633333333333333
454,Ervin Johnson,63.33333333333334,31.0,13.066666666666668,1.5,3.233333333333333,0.4563333333333333,0.0,0.0,0.111,1.5,3.233333333333333,0.4576666666666666,0.457,0.7000000000000001,1.1,0.643,1.4333333333333336,2.766666666666667,4.133333333333333,0.3666666666666667,0.3333333333333333,1.0333333333333334,0.8333333333333334,2.1666666666666665,3.733333333333333,2.3666666666666667
455,Frank Johnson,76.33333333333333,58.33333333333334,30.9,4.6000000000000005,10.699999999999998,0.4296666666666665,0.16666666666666666,0.7999999999999999,0.2336666666666667,4.366666666666666,9.9,0.4453333333333333,0.43799999999999994,2.3666666666666667,3.1666666666666665,0.7476666666666666,0.6,1.6,2.2333333333333334,6.599999999999999,1.2666666666666666,0.10000000000000002,2.6,2.3666666666666667,11.733333333333334,3.1
456,Kevin Johnson,53.33333333333334,18.666666666666668,25.1,3.6333333333333333,7.899999999999999,0.4613333333333334,0.06666666666666668,0.3333333333333333,0.21,3.5666666666666664,7.533333333333334,0.4723333333333333,0.4656666666666667,2.333333333333333,2.766666666666667,0.8396666666666667,0.5333333333333333,2.1333333333333333,2.7,5.966666666666666,1.3333333333333333,0.3,1.9,1.9333333333333336,9.7,6.8
457,Larry Johnson,71.66666666666667,70.0,37.4,7.7333333333333325,15.133333333333335,0.5103333333333334,0.13333333333333333,0.5333333333333333,0.2396666666666667,7.633333333333333,14.633333333333335,0.5193333333333333,0.5143333333333334,3.6333333333333333,4.733333333333333,0.7636666666666666,3.3666666666666667,6.7,10.1,3.8333333333333335,0.7333333333333334,0.4,2.3666666666666667,2.533333333333333,19.233333333333327,6.2666666666666675
458,Lee Johnson,8.0,0.0,6.833333333333332,0.4333333333333333,1.8,0.19466666666666668,0.0,0.0,0.0,0.4333333333333333,1.8,0.19466666666666668,0.19466666666666668,0.2,0.3,0.4,0.3666666666666667,1.2333333333333334,1.6,0.06666666666666668,0.0,0.3,0.4333333333333333,1.2333333333333334,1.0333333333333332,0.0
459,Linton Johnson,26.33333333333333,9.0,13.333333333333336,1.1666666666666667,3.3666666666666667,0.25466666666666665,0.20000000000000004,0.7666666666666666,0.191,0.9666666666666668,2.5666666666666664,0.269,0.275,0.3333333333333333,0.5666666666666668,0.4206666666666667,0.8333333333333334,2.2666666666666666,3.1333333333333333,0.3666666666666667,0.5666666666666667,0.3666666666666667,0.7333333333333334,1.4666666666666668,2.833333333333333,0.4
460,Magic Johnson,64.0,25.66666666666667,37.23333333333333,7.333333333333332,13.833333333333336,0.5329999999999999,0.10000000000000002,0.43333333333333335,0.203,7.3,13.4,0.5426666666666667,0.536,4.566666666666666,5.9,0.7766666666666667,2.7000000000000006,5.966666666666666,8.633333333333333,8.466666666666667,2.833333333333333,0.5333333333333333,3.866666666666666,2.8000000000000003,19.4,5.6000000000000005
461,Orlando Johnson,44.66666666666666,0.0,9.933333333333332,1.0333333333333334,2.833333333333333,0.3543333333333334,0.3666666666666665,1.3,0.25633333333333336,0.6666666666666666,1.5333333333333332,0.4276666666666665,0.4143333333333333,0.43333333333333335,0.6,0.741,0.26666666666666666,1.3333333333333333,1.5666666666666669,0.5666666666666668,0.16666666666666666,0.06666666666666668,0.4333333333333333,0.7333333333333334,2.8666666666666667,0.43333333333333335
462,Reggie Johnson,58.33333333333334,21.66666666666667,23.7,4.5,8.866666666666664,0.5046666666666666,0.0,0.0,0.0,4.5,8.866666666666664,0.505,0.5046666666666666,1.5666666666666669,2.1333333333333333,0.7396666666666668,1.8666666666666665,3.8333333333333335,5.666666666666668,1.0,0.43333333333333335,0.7333333333333334,1.366666666666667,3.4,10.533333333333333,3.233333333333333
463,Steve Johnson,79.33333333333333,30.66666666666667,20.066666666666666,4.5,7.5,0.5986666666666668,0.0,0.0,0.0,4.5,7.5,0.5986666666666668,0.5986666666666668,2.3666666666666667,3.9333333333333336,0.597,1.9,3.4666666666666663,5.366666666666667,1.1333333333333333,0.5,1.0333333333333334,2.2666666666666666,4.233333333333333,11.333333333333336,3.2
464,Vinnie Johnson,64.33333333333333,5.0,18.2,3.1,6.2333333333333325,0.4713333333333334,0.0,0.10000000000000002,0.15,3.1,6.133333333333333,0.4753333333333334,0.4723333333333333,1.6000000000000003,2.0666666666666664,0.7806666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6333333333333333,0.7666666666666666,0.20000000000000004,1.7000000000000002,1.6333333333333335,7.866666666666667,1.3
465,Nate Johnston,14.0,0.0,3.733333333333333,0.8333333333333334,2.2,0.37233333333333335,0.06666666666666668,0.20000000000000004,0.4166666666666667,0.7333333333333334,2.033333333333333,0.366,0.3906666666666667,0.4,0.5333333333333333,0.7759999999999999,0.5333333333333333,0.4,0.9333333333333332,0.03333333333333333,0.10000000000000002,0.3666666666666667,0.26666666666666666,0.4,2.1,0.0
466,Jim Johnstone,15.333333333333336,0.0,8.200000000000001,0.4666666666666666,1.3333333333333333,0.339,0.0,0.0,0.0,0.4666666666666666,1.3333333333333333,0.339,0.339,0.4000000000000001,0.8333333333333334,0.4833333333333334,0.6666666666666666,1.4,2.0666666666666664,0.4,0.10000000000000002,0.26666666666666666,0.6666666666666666,1.4,1.2666666666666666,0.0
468,Bobby Jones,38.66666666666666,2.333333333333333,9.266666666666666,1.1,2.5666666666666664,0.4323333333333334,0.26666666666666666,0.7333333333333334,0.2806666666666667,0.8666666666666666,1.8,0.466,0.4793333333333334,0.7666666666666666,1.0333333333333334,0.7220000000000001,0.5,1.0666666666666669,1.6,0.4666666666666666,0.26666666666666666,0.03333333333333333,0.5333333333333333,1.6333333333333335,3.233333333333333,1.4666666666666668
469,Charles Jones,11.666666666666664,1.3333333333333333,11.4,0.9666666666666668,2.1333333333333333,0.3426666666666667,0.0,0.0,0.0,0.9666666666666668,2.1333333333333333,0.3426666666666667,0.3426666666666667,1.2,2.6333333333333333,0.5356666666666666,1.0,1.6333333333333335,2.6333333333333333,0.3666666666666667,0.2333333333333333,1.4,0.7000000000000001,2.1666666666666665,3.1,1.9666666666666668
470,Dahntay Jones,47.66666666666666,3.6666666666666665,11.266666666666666,1.3,3.3666666666666667,0.378,0.16666666666666666,0.5666666666666667,0.25866666666666666,1.1333333333333333,2.8000000000000003,0.3953333333333333,0.403,0.6333333333333334,1.0333333333333332,0.596,0.30000000000000004,1.0333333333333334,1.3333333333333333,0.5,0.3666666666666667,0.2333333333333333,0.6333333333333333,1.4333333333333331,3.4333333333333336,2.5
471,Damon Jones,16.0,0.0,14.2,1.7666666666666668,4.933333333333334,0.3553333333333333,1.0333333333333332,2.566666666666667,0.401,0.7666666666666667,2.333333333333333,0.3053333333333333,0.4616666666666666,0.6,0.7333333333333333,0.8066666666666666,0.26666666666666666,1.5666666666666669,1.8,1.7333333333333334,0.5333333333333333,0.0,0.7000000000000001,0.9333333333333332,5.166666666666667,1.4
472,Dominique Jones,26.66666666666667,1.3333333333333333,9.1,1.0333333333333334,2.833333333333333,0.3583333333333333,0.0,0.2333333333333333,0.07866666666666666,0.9666666666666668,2.5666666666666664,0.3873333333333333,0.3623333333333334,0.9666666666666668,1.2666666666666666,0.7560000000000001,0.4,1.0333333333333334,1.4333333333333336,1.7666666666666668,0.3666666666666667,0.16666666666666666,0.9,0.7333333333333334,3.0,0.0
473,Dwayne Jones,24.66666666666667,0.0,6.366666666666667,0.2333333333333333,0.6,0.3106666666666667,0.0,0.0,0.0,0.2333333333333333,0.6,0.3143333333333333,0.3106666666666667,0.5666666666666668,1.1333333333333333,0.4816666666666666,0.7333333333333334,1.3666666666666665,2.066666666666667,0.10000000000000002,0.10000000000000002,0.20000000000000004,0.3333333333333333,1.1333333333333335,1.0666666666666669,0.6666666666666666
474,Eddie Jones,71.33333333333333,68.0,33.23333333333333,5.333333333333333,11.633333333333333,0.4633333333333333,1.5,3.966666666666667,0.37566666666666665,3.8333333333333335,7.666666666666668,0.5076666666666667,0.5273333333333333,2.433333333333333,3.1333333333333333,0.7599999999999999,0.9666666666666668,2.8000000000000003,3.766666666666666,2.966666666666667,2.0666666666666664,0.6,1.5666666666666664,2.6,14.666666666666664,5.633333333333333
475,Edgar Jones,61.66666666666666,15.666666666666664,18.0,3.1,5.866666666666667,0.524,0.0,0.06666666666666668,0.2406666666666667,3.0666666666666664,5.8,0.528,0.5253333333333333,2.3000000000000003,3.333333333333333,0.6903333333333332,1.6,3.2999999999999994,4.833333333333333,0.9,0.5666666666666667,1.5666666666666664,1.6666666666666667,3.233333333333333,8.433333333333334,2.766666666666667
476,Fred Jones,59.0,5.666666666666668,18.066666666666666,1.8666666666666665,4.5,0.3983333333333334,0.5,1.5,0.32299999999999995,1.3333333333333333,3.0,0.43133333333333335,0.4493333333333333,1.3333333333333333,1.5666666666666669,0.8106666666666666,0.3,1.4,1.7333333333333334,1.6333333333333335,0.6333333333333334,0.2333333333333333,0.9,1.5,5.566666666666666,3.2
477,James Jones,52.0,16.0,15.2,1.7333333333333334,4.466666666666667,0.3453333333333333,0.8666666666666667,2.2333333333333334,0.3446666666666667,0.9333333333333332,2.233333333333333,0.34800000000000003,0.4303333333333333,0.7999999999999999,0.9,0.902,0.3666666666666667,1.6333333333333335,2.0,0.5333333333333333,0.3666666666666667,0.3666666666666667,0.3666666666666667,1.2333333333333334,5.133333333333334,2.1333333333333333
478,Jumaine Jones,59.66666666666666,12.0,14.633333333333333,2.033333333333333,4.633333333333334,0.4236666666666665,0.3333333333333333,1.0333333333333334,0.381,1.7,3.5666666666666664,0.44733333333333336,0.4553333333333334,0.5,0.7000000000000001,0.6759999999999999,1.0,2.3666666666666667,3.3666666666666667,0.6999999999999998,0.5333333333333333,0.3333333333333333,0.6666666666666666,1.2,4.9,3.266666666666667
479,Major Jones,70.0,2.0,15.333333333333336,1.9666666666666668,4.033333333333333,0.4916666666666667,0.0,0.03333333333333333,0.111,1.9666666666666668,3.966666666666667,0.4950000000000001,0.4920000000000001,0.7666666666666666,1.3666666666666665,0.5813333333333333,1.5,2.3000000000000003,3.8,0.6,0.4,0.5333333333333333,1.0,1.8666666666666665,4.733333333333333,1.9
480,Popeye Jones,76.33333333333333,65.0,28.600000000000005,3.9666666666666655,8.766666666666667,0.456,0.06666666666666668,0.26666666666666666,0.14733333333333334,3.8666666666666663,8.5,0.46,0.4596666666666666,1.1666666666666667,1.6333333333333335,0.7136666666666667,3.8666666666666663,5.7333333333333325,9.633333333333336,1.7,0.6666666666666666,0.3666666666666667,1.4666666666666668,3.4,9.133333333333336,2.6
481,Shelton Jones,20.0,11.333333333333336,11.0,1.5333333333333332,3.4,0.4683333333333333,0.0,0.0,0.0,1.5333333333333332,3.4,0.469,0.4683333333333333,0.7333333333333334,1.1666666666666667,0.4466666666666666,0.8333333333333334,1.0,1.8333333333333333,0.9333333333333332,0.7333333333333334,0.2,0.7999999999999999,0.7333333333333334,3.8333333333333335,1.6666666666666667
482,Solomon Jones,52.0,2.6666666666666665,8.766666666666666,0.8333333333333334,1.6333333333333335,0.504,0.0,0.03333333333333333,0.16666666666666666,0.8000000000000002,1.5666666666666669,0.5156666666666667,0.5053333333333333,0.7000000000000001,1.0333333333333332,0.6843333333333333,0.7000000000000001,1.2,1.9333333333333331,0.13333333333333333,0.13333333333333333,0.4333333333333333,0.3666666666666667,1.6333333333333335,2.433333333333333,1.3333333333333333
483,Michael Jordan,60.66666666666666,57.0,34.46666666666667,10.633333333333333,21.93333333333333,0.4846666666666666,0.13333333333333333,0.8000000000000002,0.17400000000000002,10.499999999999998,21.133333333333333,0.4970000000000001,0.488,7.899999999999999,9.3,0.8473333333333333,1.7666666666666666,3.333333333333333,5.1000000000000005,4.466666666666667,2.466666666666667,1.1666666666666667,3.1,3.0,29.33333333333333,11.666666666666664
484,Garth Joseph,2.6666666666666665,0.0,4.0,0.26666666666666666,1.2666666666666666,0.2333333333333333,0.0,0.0,0.0,0.26666666666666666,1.2666666666666666,0.2333333333333333,0.2333333333333333,0.0,0.5,0.0,0.5,0.0,0.5,0.26666666666666666,0.0,0.26666666666666666,0.5,0.26666666666666666,0.5,0.0
485,Kris Joseph,6.666666666666668,0.0,5.633333333333333,0.16666666666666666,1.3333333333333333,0.10833333333333332,0.0,0.3,0.0,0.16666666666666666,1.0333333333333334,0.13466666666666668,0.10833333333333332,0.5,0.8333333333333334,0.625,0.10000000000000002,0.6,0.6666666666666666,0.10000000000000002,0.3666666666666667,0.0,0.16666666666666666,0.3,0.8666666666666667,0.0
486,Todd MacCulloch,60.33333333333334,23.33333333333333,14.366666666666665,2.433333333333333,4.433333333333334,0.5576666666666666,0.0,0.0,0.0,2.433333333333333,4.433333333333334,0.5576666666666666,0.5576666666666666,1.0,1.5333333333333332,0.6086666666666667,1.5,2.333333333333333,3.8,0.5666666666666668,0.2333333333333333,0.7999999999999999,0.6666666666666666,2.033333333333333,5.833333333333332,2.3666666666666667
487,Ollie Mack,33.333333333333336,0.0,14.066666666666668,2.033333333333333,4.133333333333334,0.4763333333333333,0.0,0.10000000000000002,0.0,2.033333333333333,4.0,0.4883333333333333,0.4763333333333333,0.8000000000000002,1.0333333333333332,0.7080000000000001,0.6666666666666666,0.7999999999999999,1.4333333333333336,1.0666666666666669,0.5,0.06666666666666668,0.7000000000000001,1.0333333333333334,4.866666666666666,3.266666666666667
488,Rudy Macklin,53.33333333333334,17.333333333333332,14.433333333333335,2.1666666666666665,4.933333333333334,0.43533333333333335,0.0,0.03333333333333333,0.0,2.1666666666666665,4.933333333333334,0.4383333333333333,0.43533333333333335,1.5,1.8666666666666665,0.7973333333333333,1.0666666666666669,1.3666666666666665,2.4333333333333336,0.6666666666666666,0.4000000000000001,0.13333333333333333,1.133333333333333,2.5,5.8,0.0
489,Don MacLean,58.66666666666666,31.0,23.7,4.5,9.6,0.4583333333333333,0.1,0.4666666666666666,0.2976666666666667,4.4,9.133333333333333,0.46799999999999997,0.4646666666666666,2.8666666666666667,3.533333333333333,0.7999999999999999,1.2,2.966666666666667,4.133333333333333,1.3333333333333333,0.4000000000000001,0.16666666666666666,1.2666666666666668,2.033333333333333,11.933333333333332,3.733333333333333
490,Mark Macon,55.33333333333334,31.66666666666667,21.96666666666667,3.1,8.0,0.38833333333333336,0.03333333333333333,0.2333333333333333,0.111,3.0666666666666664,7.733333333333332,0.39633333333333337,0.3906666666666667,1.0666666666666669,1.5,0.7020000000000001,0.7333333333333334,1.2666666666666666,2.0,2.0000000000000004,1.4333333333333331,0.10000000000000002,1.5,2.566666666666667,7.333333333333332,1.7
491,Kyle Macy,82.0,27.0,25.0,4.4,8.566666666666666,0.5139999999999999,0.3,0.8999999999999999,0.3093333333333333,4.133333333333333,7.666666666666668,0.539,0.531,1.6000000000000003,1.8,0.89,0.6666666666666666,1.6000000000000003,2.266666666666667,3.3666666666666667,1.1333333333333335,0.10000000000000002,1.2666666666666668,1.8,10.733333333333333,3.3666666666666667
492,Mark Madsen,61.0,10.0,11.566666666666668,1.0666666666666669,2.3666666666666667,0.45399999999999996,0.0,0.0,0.3333333333333333,1.0666666666666669,2.333333333333333,0.4543333333333333,0.4553333333333334,0.5666666666666667,0.8333333333333334,0.6469999999999999,1.4,1.2333333333333332,2.6,0.5666666666666667,0.2333333333333333,0.2333333333333333,0.43333333333333335,1.8333333333333333,2.6666666666666665,1.2
493,Corey Maggette,69.66666666666667,22.0,21.033333333333328,3.2999999999999994,7.2,0.461,0.3,1.0333333333333334,0.2723333333333333,2.966666666666667,6.1000000000000005,0.4836666666666667,0.48200000000000004,2.966666666666667,3.8666666666666663,0.7753333333333333,1.2666666666666668,2.6666666666666665,3.9333333333333336,1.2666666666666666,0.5,0.2333333333333333,1.7,2.2333333333333334,9.933333333333332,5.6000000000000005
494,Jamaal Magloire,79.33333333333333,30.0,21.166666666666668,2.7000000000000006,5.466666666666666,0.4936666666666667,0.0,0.0,0.0,2.7000000000000006,5.433333333333334,0.4963333333333333,0.4936666666666667,2.3666666666666667,3.333333333333333,0.7006666666666667,2.1666666666666665,4.033333333333334,6.133333333333333,0.6333333333333334,0.3666666666666667,1.1666666666666667,1.3666666666666665,2.6,7.8,4.533333333333333
